proposed_sku,official_name,proposed_name,brand,manufacturer,line,flavor,flavor_key,volume_ml,volume_text,package_type,package_code,carbonation,category,category_slug,category_id,category_status,source_url,source_image_url,image_path,image_match_status,image_width,image_height,image_mime,source_image_sha256,processed_sha256,duplicate_status,confidence,review_status,review_reason,volume_confidence,notes,wp_slug,sales_status,price_amount,orderable,availability,units_per_package
IRIB-SOK-APELSINOVYY-500-GLASS,Апельсиновый сок,"Сок Ириб Апельсиновый, 500 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Апельсиновый,APELSINOVYY,500,500 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/apelsinovyj-sok/,,,missing,,,,,,probable_match,medium,manual,volume_image_unconfirmed; probable_match; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,apelsinovyj-sok,showcase,,false,on_order,1
IRIB-SOK-APELSINOVYY-750-GLASS,Апельсиновый сок,"Сок Ириб Апельсиновый, 750 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Апельсиновый,APELSINOVYY,750,750 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/apelsinovyj-sok/,,,missing,,,,,,exact_match,medium,manual,volume_image_unconfirmed; exact_match; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,apelsinovyj-sok,showcase,,false,on_order,1
IRIB-SOK-GRANATOVYY-500-GLASS,Гранатовый сок,"Сок Ириб Гранатовый, 500 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Гранатовый,GRANATOVYY,500,500 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/granatovyj-sok/,,,missing,,,,,,probable_match,medium,manual,volume_image_unconfirmed; probable_match; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,granatovyj-sok,showcase,,false,on_order,1
IRIB-SOK-GRANATOVYY-750-GLASS,Гранатовый сок,"Сок Ириб Гранатовый, 750 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Гранатовый,GRANATOVYY,750,750 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/granatovyj-sok/,,,missing,,,,,,exact_match,medium,manual,volume_image_unconfirmed; exact_match; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,granatovyj-sok,showcase,,false,on_order,1
IRIB-SOK-MULTIFRUKTOVYY-330-GLASS,Мультифруктовый сок,"Сок Ириб Мультифруктовый, 330 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Мультифруктовый,MULTIFRUKTOVYY,330,330 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/multifruktovyj-sok/,,,missing,,,,,,new_product,medium,manual,volume_image_unconfirmed; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,multifruktovyj-sok,showcase,,false,on_order,1
IRIB-SOK-MULTIFRUKTOVYY-500-GLASS,Мультифруктовый сок,"Сок Ириб Мультифруктовый, 500 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Мультифруктовый,MULTIFRUKTOVYY,500,500 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/multifruktovyj-sok/,,,missing,,,,,,new_product,medium,manual,volume_image_unconfirmed; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,multifruktovyj-sok,showcase,,false,on_order,1
IRIB-SOK-MULTIFRUKTOVYY-750-GLASS,Мультифруктовый сок,"Сок Ириб Мультифруктовый, 750 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Мультифруктовый,MULTIFRUKTOVYY,750,750 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/multifruktovyj-sok/,,,missing,,,,,,new_product,medium,manual,volume_image_unconfirmed; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,multifruktovyj-sok,showcase,,false,on_order,1
IRIB-SOK-TOMATNYY-750-GLASS,Томатный сок прямого отжима,"Сок Ириб Томатный, 750 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Томатный,TOMATNYY,750,750 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/tomatnyj-sok/,https://irib.su/wp-content/uploads/2020/04/image-19.png,artifacts/irib-import/2026-08-05T13-53-00-881Z-stage1/processed/IRIB-SOK-TOMATNYY-750-GLASS.webp,exact_low_res,128,366,image/png,c0598aa90bd58afecebbcea7407ade9c716de1211149331f7eb52896cc6fb846,ddf790f4bfa72a561835aaa01e21cb0a41c099aa1fbb1eb6db02e279ce8665d1,exact_match,medium,manual,exact_match,high,,tomatnyj-sok,showcase,,false,on_order,1
IRIB-SOK-VINOGRADNYY-330-GLASS,Виноградный сок,"Сок Ириб Виноградный, 330 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Виноградный,VINOGRADNYY,330,330 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/vinogradnyj-sok/,,,missing,,,,,,probable_match,medium,manual,volume_image_unconfirmed; probable_match; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,vinogradnyj-sok,showcase,,false,on_order,1
IRIB-SOK-VINOGRADNYY-500-GLASS,Виноградный сок,"Сок Ириб Виноградный, 500 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Виноградный,VINOGRADNYY,500,500 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/vinogradnyj-sok/,,,missing,,,,,,probable_match,medium,manual,volume_image_unconfirmed; probable_match; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,vinogradnyj-sok,showcase,,false,on_order,1
IRIB-SOK-VINOGRADNYY-750-GLASS,Виноградный сок,"Сок Ириб Виноградный, 750 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Виноградный,VINOGRADNYY,750,750 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/vinogradnyj-sok/,,,missing,,,,,,exact_match,medium,manual,volume_image_unconfirmed; exact_match; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,vinogradnyj-sok,showcase,,false,on_order,1
IRIB-SOK-YABLOCHNYY-3000-PET,Яблочный сок 3л,"Сок Ириб Яблочный, 3 л, ПЭТ",Ириб,ООО «ИРИБ»,SOK,Яблочный,YABLOCHNYY,3000,3 л,ПЭТ,PET,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/yablochnyj-sok-3l/,https://irib.su/wp-content/uploads/2021/04/yabl-sok3l-366.png,artifacts/irib-import/2026-08-05T13-53-00-881Z-stage1/processed/IRIB-SOK-YABLOCHNYY-3000-PET.webp,exact_low_res,218,366,image/png,c58cab6ebb80b18d075756b9f5e5bb096c5321c3143715b8009e538cfdfcf5a2,5bff693b17c9eb966101b3571ae2e5ed6f7fdcc0eb8bf841490dd256b0a53934,new_product,medium,approved,,high,,yablochnyj-sok-3l,showcase,,false,on_order,1
IRIB-SOK-YABLOCHNYY-330-GLASS,Яблочный сок,"Сок Ириб Яблочный, 330 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Яблочный,YABLOCHNYY,330,330 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/yablochnyj-sok/,,,missing,,,,,,exact_match,medium,manual,volume_image_unconfirmed; exact_match; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,yablochnyj-sok,showcase,,false,on_order,1
IRIB-SOK-YABLOCHNYY-500-GLASS,Яблочный сок,"Сок Ириб Яблочный, 500 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Яблочный,YABLOCHNYY,500,500 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/yablochnyj-sok/,,,missing,,,,,,probable_match,medium,manual,volume_image_unconfirmed; probable_match; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,yablochnyj-sok,showcase,,false,on_order,1
IRIB-SOK-YABLOCHNYY-750-GLASS,Яблочный сок,"Сок Ириб Яблочный, 750 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Яблочный,YABLOCHNYY,750,750 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/yablochnyj-sok/,,,missing,,,,,,exact_match,medium,manual,volume_image_unconfirmed; exact_match; missing_image; multi_volume_image_unassigned,low,multi_volume_image_unassigned,yablochnyj-sok,showcase,,false,on_order,1
IRIB-TALIH-NEGAZIROVANNAYA-1500-PET,Талих,"Вода Талих, 1,5 л, ПЭТ",Талих,ООО «ИРИБ»,TALIH,Негазированная,NEGAZIROVANNAYA,1500,"1,5 л",ПЭТ,PET,негазированная,Негазированная вода,voda-negazirovannaya,977a592b-8d39-4bac-afe4-a7d17687657d,mapped,https://irib.su/product/rodnikovaya-svezhest/,https://irib.su/wp-content/uploads/2020/04/2-Talih-15-l.png,artifacts/irib-import/2026-08-05T13-53-00-881Z-stage1/processed/IRIB-TALIH-NEGAZIROVANNAYA-1500-PET.webp,exact_low_res,116,367,image/png,b81a5a9d74e8e39c3f8684c3161457dd5523b092cfe9549c548510302b3f09c2,6c508f4dc2d87350b36e27d365ced43a4523e7ede06fc4c464b8fc363c5787a7,new_product,medium,approved,,high,,rodnikovaya-svezhest,showcase,,false,on_order,1
IRIB-TALIH-NEGAZIROVANNAYA-5000-PET,Талих,"Вода Талих, 5 л, ПЭТ",Талих,ООО «ИРИБ»,TALIH,Негазированная,NEGAZIROVANNAYA,5000,5 л,ПЭТ,PET,негазированная,Негазированная вода,voda-negazirovannaya,977a592b-8d39-4bac-afe4-a7d17687657d,mapped,https://irib.su/product/rodnikovaya-svezhest-6l/,https://irib.su/wp-content/uploads/2020/04/2-Talih-5-l.png,artifacts/irib-import/2026-08-05T13-53-00-881Z-stage1/processed/IRIB-TALIH-NEGAZIROVANNAYA-5000-PET.webp,exact_low_res,185,388,image/png,03d73a5c43fc914b99e3eb98a6202c032b9156e0dcc59fef9b8f81ef1930d0b0,e522666581e3f02ef343fe1d569cc54a0f1c8db035dd90d9f2f15bc801862e80,new_product,medium,approved,,high,,rodnikovaya-svezhest-6l,showcase,,false,on_order,1
IRIB-TALIH-NEGAZIROVANNAYA-600-PET,Талих,"Вода Талих, 600 мл, ПЭТ",Талих,ООО «ИРИБ»,TALIH,Негазированная,NEGAZIROVANNAYA,600,600 мл,ПЭТ,PET,негазированная,Негазированная вода,voda-negazirovannaya,977a592b-8d39-4bac-afe4-a7d17687657d,mapped,https://irib.su/product/rodnikovaya-svezhest-0-5l-2/,https://irib.su/wp-content/uploads/2020/04/2-Talih-06-l.png,artifacts/irib-import/2026-08-05T13-53-00-881Z-stage1/processed/IRIB-TALIH-NEGAZIROVANNAYA-600-PET.webp,exact_low_res,95,349,image/png,e076d53cecd57f2d9c416dcf3570ce3dd68d17d1ad661d9f1ea147a71c953a31,140263df14e1bf298212b40ee892d1d8b39beaf1dcd3a9e6c48b963d4e7d21e8,new_product,medium,approved,,high,,rodnikovaya-svezhest-0-5l-2,showcase,,false,on_order,1
IRIB-TALIH-SPORT-GRANAT-600-PET,Талих Спорт «Гранат»,"Талих Гранат, 600 мл, ПЭТ",Талих,ООО «ИРИБ»,TALIH-SPORT,Гранат,GRANAT,600,600 мл,ПЭТ,PET,,Газированные напитки,gazirovannye-napitki,a98cf12f-e064-4b67-93ef-0a9fdb47bb71,mapped,https://irib.su/product/818/,https://irib.su/wp-content/uploads/2022/08/2-Talih-sport-granat-06.png,artifacts/irib-import/2026-08-05T13-53-00-881Z-stage1/processed/IRIB-TALIH-SPORT-GRANAT-600-PET.webp,exact_low_res,120,397,image/png,4dbec8c4d06f6ba30b7c7ac43c27cd5172627fedef369718f9a20fa140d91445,612aaf1c2cf6ed3904fcbb295545f95d5b5bafce2fadcc08fdd3e5765b76b242,conflict,medium,manual,title_excerpt_flavor_conflict; conflict,high,title_excerpt_flavor_conflict,818,showcase,,false,on_order,1
IRIB-TALIH-SPORT-KLASSICHESKIY-600-PET,Талих спорт,"Талих Классический, 600 мл, ПЭТ",Талих,ООО «ИРИБ»,TALIH-SPORT,Классический,KLASSICHESKIY,600,600 мл,ПЭТ,PET,,Газированные напитки,gazirovannye-napitki,a98cf12f-e064-4b67-93ef-0a9fdb47bb71,mapped,https://irib.su/product/rodnikovaya-sport-0-6l/,https://irib.su/wp-content/uploads/2020/04/1-Talih-sport-06-l.png,artifacts/irib-import/2026-08-05T13-53-00-881Z-stage1/processed/IRIB-TALIH-SPORT-KLASSICHESKIY-600-PET.webp,exact_low_res,93,379,image/png,aebad13caa0601e46f15aaed5ffaca91bfb101e63e5e96c89edeeab85858a398,0e6a842d6bbf94cc19218fec055f505ca345c0ca98f3c4e0c2b70873a5d5d613,new_product,medium,approved,,high,,rodnikovaya-sport-0-6l,showcase,,false,on_order,1
IRIB-TALIH-SPORT-KLUBNIKA-600-PET,Талих Спорт «Клубника»,"Талих Клубника, 600 мл, ПЭТ",Талих,ООО «ИРИБ»,TALIH-SPORT,Клубника,KLUBNIKA,600,600 мл,ПЭТ,PET,,Газированные напитки,gazirovannye-napitki,a98cf12f-e064-4b67-93ef-0a9fdb47bb71,mapped,https://irib.su/product/rodnikovaya-sport-klubnika-0-6l/,https://irib.su/wp-content/uploads/2020/04/Talih-sport-klubnika-06.png,artifacts/irib-import/2026-08-05T13-53-00-881Z-stage1/processed/IRIB-TALIH-SPORT-KLUBNIKA-600-PET.webp,exact_low_res,91,361,image/png,94341d218cf34b2f6eb4a51e57134c547bc7eda49c1746fb550a5268d2b7f9d8,52b90195bc6cdcb9e99e525e8dfe4e645fa15cc9073c990036526c0efe7d0437,new_product,medium,approved,,high,,rodnikovaya-sport-klubnika-0-6l,showcase,,false,on_order,1
IRIB-TALIH-SPORT-LIMON-600-PET,Талих Спорт «Лимон»,"Талих Лимон, 600 мл, ПЭТ",Талих,ООО «ИРИБ»,TALIH-SPORT,Лимон,LIMON,600,600 мл,ПЭТ,PET,,Газированные напитки,gazirovannye-napitki,a98cf12f-e064-4b67-93ef-0a9fdb47bb71,mapped,https://irib.su/product/rodnikovaya-sport-limon-0-6l/,https://irib.su/wp-content/uploads/2020/04/1-Talih-sport-limon-06.png,artifacts/irib-import/2026-08-05T13-53-00-881Z-stage1/processed/IRIB-TALIH-SPORT-LIMON-600-PET.webp,exact_low_res,91,369,image/png,056848fafd173af38262fa369d3248310a001f4613728d5096268f53a06f03ac,e9d20143992f7b4dff02048408d92cc05d2ef9761790a8b93ca32cf5e5ad03f4,new_product,medium,approved,,high,,rodnikovaya-sport-limon-0-6l,showcase,,false,on_order,1
IRIB-TARKI-TAU-TARKI-TAU-500-GLASS,Тарки-Тау стекло,"Вода Тарки-Тау Тарки-Тау, 500 мл, стекло",Тарки-Тау,ООО «ИРИБ»,TARKI-TAU,Тарки-Тау,TARKI-TAU,500,500 мл,стекло,GLASS,среднегазированная,Газированная вода,voda-gazirovannaya,81730d5f-f669-4ea0-b6af-e0f7d645a8fa,mapped,https://irib.su/product/tarki-tau-steklo/,https://irib.su/wp-content/uploads/2022/10/image-33.png,artifacts/irib-import/2026-08-05T13-53-00-881Z-stage1/processed/IRIB-TARKI-TAU-TARKI-TAU-500-GLASS.webp,exact_low_res,97,345,image/png,a4c34607f0ef961b10ed1e63eba574b1c4ddf643775ee9500cf7b2993faaa67c,09a50b23ea1645785794a33ea7374eb605721a22a1967401f3d4911f019bd4ca,exact_match,medium,manual,exact_match,high,,tarki-tau-steklo,showcase,,false,on_order,1
